airport,text,x_min,y_min,x_max,y_max,page_height,page_width,is_known_runway
alb,VAR,301.8044,401.2204,309.3145,412.1287,594.0000,387.3600,0
alb,13.0°,304.8135,388.3518,313.2643,402.3249,594.0000,387.3600,0
alb,W,309.4018,382.5215,315.0538,387.3761,594.0000,387.3600,0
alb,C,92.3085,283.3982,99.0972,289.8232,594.0000,387.3600,0
alb,C,59.3658,282.2498,66.4719,289.0344,594.0000,387.3600,0
alb,R,106.8826,138.4356,113.6387,144.8260,594.0000,387.3600,0
alb,L,107.0755,184.4847,113.8758,190.9230,594.0000,387.3600,0
alb,A,109.6023,129.7393,115.8508,134.4232,594.0000,387.3600,0
alb,D,114.2210,249.6368,118.9049,255.8853,594.0000,387.3600,0
alb,F,119.0900,155.1744,125.7140,161.4229,594.0000,387.3600,0
alb,E,116.3031,203.8684,122.9273,210.1169,594.0000,387.3600,0
alb,A,106.3307,226.9264,112.7414,231.8294,594.0000,387.3600,0
alb,G,143.9225,229.9644,151.7032,237.6194,594.0000,387.3600,0
alb,A,103.8917,292.7314,110.2861,297.6122,594.0000,387.3600,0
alb,K,78.6031,293.4572,86.0684,299.9792,594.0000,387.3600,0
alb,K,78.0554,311.6572,85.6249,318.3840,594.0000,387.3600,0
alb,P,90.9751,318.3102,97.7831,324.7568,594.0000,387.3600,0
alb,A,102.8751,331.3959,109.1236,336.0798,594.0000,387.3600,0
alb,B,111.8427,367.6905,118.4670,373.9390,594.0000,387.3600,0
alb,A,100.3837,399.9987,106.7897,404.8948,594.0000,387.3600,0
alb,M,108.4168,418.8841,115.0410,425.1325,594.0000,387.3600,0
alb,D,168.2054,255.2932,175.3623,262.1389,594.0000,387.3600,0
alb,M,133.5847,421.9998,141.4670,429.8230,594.0000,387.3600,0
alb,Q,135.8911,464.8509,143.7483,472.8203,594.0000,387.3600,0
alb,J,159.8915,293.7742,167.6532,301.4655,594.0000,387.3600,0
alb,C,169.4335,285.5465,176.2427,291.9946,594.0000,387.3600,0
alb,H,229.1575,297.9594,235.5527,302.8409,594.0000,387.3600,0
alb,C,256.7103,288.9574,263.5358,295.4236,594.0000,387.3600,0
alb,N,290.8092,299.9350,297.2047,304.8170,594.0000,387.3600,0
alb,28,360.1402,308.3781,366.6469,316.7997,594.0000,387.3600,1
alb,LAHSO,133.2473,318.4204,152.0314,324.6689,594.0000,387.3600,0
alb,10,23.1400,297.4232,29.6466,305.8448,594.0000,387.3600,1
alb,19,111.6777,517.8900,122.0351,524.4589,594.0000,387.3600,1
alb,1,130.2043,71.2866,137.0205,77.7427,594.0000,387.3600,1
alb,LAHSO,137.2265,289.7036,156.0106,295.9521,594.0000,387.3600,0
alb,281.2°,327.0358,301.0891,349.7874,308.0513,594.0000,387.3600,0
alb,101.2°,43.0947,292.2626,65.8461,299.2247,594.0000,387.3600,0
alb,0.3%,133.1859,153.6322,139.8622,167.3655,594.0000,387.3600,0
alb,DOW,133.6624,138.3764,140.3481,152.4045,594.0000,387.3600,0
alb,N,134.1541,132.0846,140.5486,136.9648,594.0000,387.3600,0
alb,191.2°,111.2135,397.7156,118.1154,418.5310,594.0000,387.3600,0
alb,011.2°,120.5774,128.1433,127.4794,148.9590,594.0000,387.3600,0
alb,"NE-2,",5.0000,340.1729,12.8120,358.0649,594.0000,387.3600,0
alb,19,5.0000,328.4969,12.8120,336.2809,594.0000,387.3600,1
alb,FEB,5.0000,312.9359,12.8120,326.5509,594.0000,387.3600,0
alb,2026,5.0000,295.4219,12.8120,310.9899,594.0000,387.3600,0
alb,to,5.0000,285.6919,12.8120,291.5299,594.0000,387.3600,0
alb,19,5.0000,274.0159,12.8120,281.7999,594.0000,387.3600,1
alb,MAR,5.0000,256.5160,12.8120,272.0699,594.0000,387.3600,0
alb,2026,5.0000,239.0020,12.8120,254.5699,594.0000,387.3600,0
alb,"NE-2,",374.2480,239.0000,382.0600,256.8920,594.0000,387.3600,0
alb,19,374.2480,260.7840,382.0600,268.5680,594.0000,387.3600,1
alb,FEB,374.2480,270.5140,382.0600,284.1290,594.0000,387.3600,0
alb,2026,374.2480,286.0750,382.0600,301.6430,594.0000,387.3600,0
alb,to,374.2480,305.5350,382.0600,311.3730,594.0000,387.3600,0
alb,19,374.2480,315.2650,382.0600,323.0490,594.0000,387.3600,1
alb,MAR,374.2480,324.9950,382.0600,340.5490,594.0000,387.3600,0
alb,2026,374.2480,342.4950,382.0600,358.0630,594.0000,387.3600,0
crp,READBACK,103.2208,90.1018,138.4309,96.8305,594.0000,387.3600,0
crp,OF,140.0314,90.1018,148.2130,96.8305,594.0000,387.3600,0
crp,ALL,149.8134,90.1018,162.2586,96.8305,594.0000,387.3600,0
crp,RUNWAY,163.8591,90.1018,192.6610,96.8305,594.0000,387.3600,0
crp,HOLDING,194.2614,90.1018,223.4155,96.8305,594.0000,387.3600,0
crp,INSTRUCTIONS,225.0159,90.1018,271.2500,96.8305,594.0000,387.3600,0
crp,IS,272.8505,90.1018,278.5417,96.8305,594.0000,387.3600,0
crp,REQUIRED.,280.1422,90.1018,314.1039,96.8305,594.0000,387.3600,0
crp,CAUTION:,76.0129,98.4246,106.3608,105.1533,594.0000,387.3600,0
crp,BE,107.9490,98.4246,116.0680,105.1533,594.0000,387.3600,0
crp,ALERT,117.6563,98.4246,138.1254,105.1533,594.0000,387.3600,0
crp,TO,139.7136,98.4246,148.1821,105.1533,594.0000,387.3600,0
crp,RUNWAY,149.7703,98.4246,178.3521,105.1533,594.0000,387.3600,0
crp,CROSSING,179.9403,98.4246,211.3555,105.1533,594.0000,387.3600,0
crp,CLEARANCES.,212.9437,98.4246,256.1817,105.1533,594.0000,387.3600,0
crp,VAR,88.8894,162.5302,96.3996,173.4385,594.0000,387.3600,0
crp,3.1°,92.2983,173.6364,99.9496,185.0041,594.0000,387.3600,0
crp,E,95.6871,184.6774,101.3391,189.5320,594.0000,387.3600,0
crp,D,23.5922,476.6768,28.2751,482.9239,594.0000,387.3600,0
crp,AIRPORT,18.0079,549.4815,63.5938,561.4007,594.0000,387.3600,0
crp,DIAGRAM,66.2577,549.4815,117.1609,561.4007,594.0000,387.3600,0
crp,26022,17.1732,562.2049,36.0298,568.4534,594.0000,387.3600,0
crp,CORPUS,303.6718,35.8376,325.8964,42.0847,594.0000,387.3600,0
crp,"CHRISTI,",327.3247,35.8376,350.9719,42.0847,594.0000,387.3600,0
crp,TEXAS,352.4002,35.8376,370.8083,42.0847,594.0000,387.3600,0
crp,CORPUS,303.6718,550.6763,325.8964,556.9234,594.0000,387.3600,0
crp,"CHRISTI,",327.3247,550.6763,350.9719,556.9234,594.0000,387.3600,0
crp,TEXAS,352.4002,550.6763,370.8083,556.9234,594.0000,387.3600,0
crp,CORPUS,261.4979,25.2433,292.4106,33.8943,594.0000,387.3600,0
crp,CHRISTI,294.3973,25.2433,325.3021,33.8943,594.0000,387.3600,0
crp,INTL(CRP),327.2888,25.2433,373.2910,33.8943,594.0000,387.3600,0
crp,CORPUS,261.4979,558.4563,292.4106,567.1073,594.0000,387.3600,0
crp,CHRISTI,294.3973,558.4563,325.3021,567.1073,594.0000,387.3600,0
crp,INTL(CRP),327.2888,558.4563,373.2910,567.1073,594.0000,387.3600,0
crp,AIRPORT,18.0079,30.3912,63.5938,42.3105,594.0000,387.3600,0
crp,DIAGRAM,66.2577,30.3912,117.1609,42.3105,594.0000,387.3600,0
crp,26022,17.1732,24.3087,36.0270,30.5558,594.0000,387.3600,0
crp,27°47.0'N,160.1833,522.9833,188.6679,529.2318,594.0000,387.3600,0
crp,27°46.5'N,29.0103,373.2979,57.4948,379.5464,594.0000,387.3600,0
crp,27°46.0'N,29.0103,223.6011,57.4887,229.8482,594.0000,387.3600,0
crp,97°30.5'W,133.9576,57.5412,162.4372,63.7883,594.0000,387.3600,0
crp,27°45.5'N,29.0103,73.9042,57.4887,80.1513,594.0000,387.3600,0
crp,97°30.0'W,267.1275,57.5396,295.6071,63.7867,594.0000,387.3600,0
crp,B,43.8771,454.2945,51.6369,462.0844,594.0000,387.3600,0
crp,B,76.1363,440.1742,83.8802,447.8866,594.0000,387.3600,0
crp,B,131.6391,383.0701,139.3828,390.7825,594.0000,387.3600,0
crp,B,179.4483,333.8818,187.1919,341.5942,594.0000,387.3600,0
crp,B,245.4391,265.9861,253.1846,273.7002,594.0000,387.3600,0
crp,B1,81.5290,413.7190,91.6403,423.7945,594.0000,387.3600,0
crp,B2,162.0151,330.3705,172.1264,340.4460,594.0000,387.3600,0
crp,B4,266.9195,221.1451,277.0307,231.2204,594.0000,387.3600,0
crp,B5,298.7803,189.7556,308.8933,199.8328,594.0000,387.3600,0
crp,G,117.2720,434.8450,125.0317,442.6350,594.0000,387.3600,0
crp,K,151.4144,435.3585,159.1596,443.0725,594.0000,387.3600,0
crp,J,174.8406,362.5365,182.6004,370.3263,594.0000,387.3600,0
crp,F,152.1114,404.1333,159.8569,411.8473,594.0000,387.3600,0
crp,E,256.6826,309.9290,263.4023,316.2799,594.0000,387.3600,0
crp,D,295.0370,235.4277,301.7584,241.7801,594.0000,387.3600,0
crp,A3,324.0689,253.2906,335.0971,259.7091,594.0000,387.3600,0
crp,A2,322.9203,323.9128,333.9485,330.3314,594.0000,387.3600,0
crp,A4,329.4806,187.6930,340.5103,194.1132,594.0000,387.3600,0
crp,A1,321.9772,407.6885,333.0067,414.1085,594.0000,387.3600,0
crp,A,322.1826,484.3096,328.9040,490.6620,594.0000,387.3600,0
crp,Q,298.9696,478.8105,305.6892,485.1615,594.0000,387.3600,0
crp,P,301.6075,445.0436,308.3287,451.3959,594.0000,387.3600,0
crp,N,299.8447,419.6292,306.5646,425.9802,594.0000,387.3600,0
crp,L,302.1082,336.7527,308.8294,343.1050,594.0000,387.3600,0
crp,B3,232.9904,256.1935,243.9790,264.8342,594.0000,387.3600,0
crp,AL-5032,173.9407,550.6763,197.6890,556.9234,594.0000,387.3600,0
crp,(FAA),199.3085,550.6763,216.5788,556.9234,594.0000,387.3600,0
crp,A,307.2264,434.5468,313.5466,439.3280,594.0000,387.3600,0
crp,A,308.4464,357.0951,314.7680,361.8773,594.0000,387.3600,0
crp,A,309.7508,274.3206,316.0710,279.1012,594.0000,387.3600,0
crp,A,310.6126,219.6217,316.9328,224.4023,594.0000,387.3600,0
crp,F,198.1152,356.8035,205.8590,364.5158,594.0000,387.3600,0
crp,13,24.5916,446.4540,34.8936,456.7148,594.0000,387.3600,1
crp,31,292.3470,173.8345,302.6490,184.0952,594.0000,387.3600,1
crp,STATION,283.9938,274.5340,308.3613,280.7811,594.0000,387.3600,0
crp,FIRE,290.7586,281.5593,303.0966,287.8064,594.0000,387.3600,0
crp,6080,347.9893,340.5653,354.4783,355.9753,594.0000,387.3600,0
crp,X,348.2404,335.2518,354.5620,340.0340,594.0000,387.3600,0
crp,150,348.3238,322.8777,354.7570,334.7451,594.0000,387.3600,0
crp,7510,177.5724,271.6367,192.7268,286.9735,594.0000,387.3600,0
crp,X,188.6846,267.8267,196.4298,275.5407,594.0000,387.3600,0
crp,150,192.3714,258.9521,205.0557,271.7475,594.0000,387.3600,0
crp,TWR,219.7966,120.9905,233.5684,127.2376,594.0000,387.3600,0
crp,TERMINAL,229.9754,388.1674,259.7320,394.4145,594.0000,387.3600,0
crp,M,299.0722,375.7701,305.7920,382.1211,594.0000,387.3600,0
crp,118.55,21.6467,485.4135,42.2712,491.6606,594.0000,387.3600,0
crp,CLNC,21.6467,493.1409,37.5593,499.3893,594.0000,387.3600,0
crp,DEL,39.0509,493.1409,50.6498,499.3893,594.0000,387.3600,0
crp,121.9,21.6467,500.8687,38.0580,507.1172,594.0000,387.3600,0
crp,269.15,41.7050,500.8687,61.7633,507.1172,594.0000,387.3600,0
crp,GND,21.6467,508.5964,35.6445,514.8448,594.0000,387.3600,0
crp,CON,37.2601,508.5964,50.9025,514.8448,594.0000,387.3600,0
crp,119.4,21.6467,516.3242,38.1044,522.5726,594.0000,387.3600,0
crp,257.8,41.7617,516.3242,58.2194,522.5726,594.0000,387.3600,0
crp,CORPUS,21.6467,524.0522,45.2503,530.2993,594.0000,387.3600,0
crp,TOWER,46.7672,524.0522,68.3381,530.2993,594.0000,387.3600,0
crp,126.8,21.6467,531.7797,38.7315,538.0281,594.0000,387.3600,0
crp,ATIS,21.6467,539.5078,34.8546,545.7549,594.0000,387.3600,0
crp,18,333.6575,492.3221,343.9195,498.7286,594.0000,387.3600,1
crp,36,341.6955,180.9453,351.9590,187.3532,594.0000,387.3600,1
crp,40,353.2392,482.9638,361.4649,489.2109,594.0000,387.3600,0
crp,ELEV,350.4664,489.9890,363.8960,496.2361,594.0000,387.3600,0
crp,40,356.2551,182.5897,364.4808,188.8368,594.0000,387.3600,0
crp,ELEV,353.3551,189.6149,366.7847,195.8620,594.0000,387.3600,0
crp,356.0°,332.3673,194.2364,338.9401,214.9600,594.0000,387.3600,0
crp,176.0°,328.1740,460.3882,334.7469,481.1117,594.0000,387.3600,0
crp,132.7°,43.7755,430.4306,62.6333,449.5774,594.0000,387.3600,0
crp,H,207.0622,329.2368,214.1257,335.9720,594.0000,387.3600,0
crp,42,305.5771,174.8982,313.8028,181.1453,594.0000,387.3600,0
crp,ELEV,302.8220,181.9234,316.2516,188.1705,594.0000,387.3600,0
crp,312.7°,278.2029,189.2405,297.0605,208.3873,594.0000,387.3600,0
crp,ELEV,25.9985,406.1553,41.7022,413.4603,594.0000,387.3600,0
crp,FIELD,25.2392,413.8362,42.2684,421.1411,594.0000,387.3600,0
crp,46,29.0612,398.6584,38.6798,405.9633,594.0000,387.3600,0
crp,"S-150,",181.8407,147.2781,199.9372,153.5252,594.0000,387.3600,0
crp,"D-170,",201.6515,147.2781,220.8863,153.5252,594.0000,387.3600,0
crp,2D-245,222.6007,147.2781,243.5498,153.5252,594.0000,387.3600,0
crp,PCR,181.6890,155.0059,194.5219,161.2530,594.0000,387.3600,0
crp,507,196.2193,155.0059,206.4042,161.2530,594.0000,387.3600,0
crp,F/D/X/U,208.1016,155.0059,232.2465,161.2530,594.0000,387.3600,0
crp,RWY,166.4118,162.7333,181.7205,168.9818,594.0000,387.3600,0
crp,18-36,183.3610,162.7333,198.6697,168.9818,594.0000,387.3600,0
crp,"S-150,",181.8398,170.4614,199.9350,176.7085,594.0000,387.3600,0
crp,"D-170,",201.6492,170.4614,220.8827,176.7085,594.0000,387.3600,0
crp,2D-245,222.5969,170.4614,243.5445,176.7085,594.0000,387.3600,0
crp,PCR,181.6890,178.1891,194.5219,184.4362,594.0000,387.3600,0
crp,507,196.2193,178.1891,206.4042,184.4362,594.0000,387.3600,0
crp,F/D/X/U,208.1016,178.1891,232.2465,184.4362,594.0000,387.3600,0
crp,RWY,166.4118,185.9169,181.7173,192.1640,594.0000,387.3600,0
crp,13-31,183.3574,185.9169,198.6628,192.1640,594.0000,387.3600,0
crp,RAMP,99.1339,455.4779,116.6697,461.7250,594.0000,387.3600,0
crp,MILITARY,95.0916,462.2690,120.6236,468.5161,594.0000,387.3600,0
crp,HANGAR,117.4228,508.6062,144.4579,514.8546,594.0000,387.3600,0
crp,MILITARY,118.3027,515.3975,143.8347,521.6446,594.0000,387.3600,0
crp,FBO,219.5630,413.3187,230.4303,419.5658,594.0000,387.3600,0
crp,FBO,258.7017,402.5988,269.5690,408.8459,594.0000,387.3600,0
crp,0.1°,71.9565,121.9840,82.3584,128.2325,594.0000,387.3600,0
crp,W,83.9345,121.9840,89.8856,128.2325,594.0000,387.3600,0
crp,ANNUAL,43.4482,128.2851,68.8561,134.5336,594.0000,387.3600,0
crp,RATE,70.3610,128.2851,86.0776,134.5336,594.0000,387.3600,0
crp,OF,87.5825,128.2851,95.2753,134.5336,594.0000,387.3600,0
crp,CHANGE,96.7802,128.2851,121.8570,134.5336,594.0000,387.3600,0
crp,JANUARY,60.6576,134.5862,90.1254,140.8347,594.0000,387.3600,0
crp,2025,91.7043,134.5862,104.3351,140.8347,594.0000,387.3600,0
crp,"SC-3,",5.0000,340.1729,12.8120,358.0649,594.0000,387.3600,0
crp,19,5.0000,328.4969,12.8120,336.2809,594.0000,387.3600,0
crp,FEB,5.0000,312.9359,12.8120,326.5509,594.0000,387.3600,0
crp,2026,5.0000,295.4219,12.8120,310.9899,594.0000,387.3600,0
crp,to,5.0000,285.6919,12.8120,291.5299,594.0000,387.3600,0
crp,19,5.0000,274.0159,12.8120,281.7999,594.0000,387.3600,0
crp,MAR,5.0000,256.5160,12.8120,272.0699,594.0000,387.3600,0
crp,2026,5.0000,239.0020,12.8120,254.5699,594.0000,387.3600,0
crp,"SC-3,",374.2480,239.0000,382.0600,256.8920,594.0000,387.3600,0
crp,19,374.2480,260.7840,382.0600,268.5680,594.0000,387.3600,0
crp,FEB,374.2480,270.5140,382.0600,284.1290,594.0000,387.3600,0
crp,2026,374.2480,286.0750,382.0600,301.6430,594.0000,387.3600,0
crp,to,374.2480,305.5350,382.0600,311.3730,594.0000,387.3600,0
crp,19,374.2480,315.2650,382.0600,323.0490,594.0000,387.3600,0
crp,MAR,374.2480,324.9950,382.0600,340.5490,594.0000,387.3600,0
crp,2026,374.2480,342.4950,382.0600,358.0630,594.0000,387.3600,0
day,AL-107,174.3682,550.5748,196.2892,557.3035,594.0000,387.3600,0
day,(FAA),198.0202,550.5748,216.4793,557.3035,594.0000,387.3600,0
day,(DAY),344.6109,558.4563,373.3254,567.1073,594.0000,387.3600,0
day,JAMES,232.3983,558.4563,258.5411,567.1073,594.0000,387.3600,0
day,M,260.6048,558.4563,267.9433,567.1073,594.0000,387.3600,0
day,COX,270.0070,558.4563,287.4327,567.1073,594.0000,387.3600,0
day,DAYTON,289.4964,558.4563,324.3398,567.1073,594.0000,387.3600,0
day,INTL,326.4034,558.4563,345.1996,567.1073,594.0000,387.3600,0
day,(DAY),344.6109,25.2433,373.3254,33.8943,594.0000,387.3600,0
day,JAMES,232.3983,25.2433,258.5411,33.8943,594.0000,387.3600,0
day,M,260.6048,25.2433,267.9433,33.8943,594.0000,387.3600,0
day,COX,270.0070,25.2433,287.4327,33.8943,594.0000,387.3600,0
day,DAYTON,289.4964,25.2433,324.3398,33.8943,594.0000,387.3600,0
day,INTL,326.4034,25.2433,345.1996,33.8943,594.0000,387.3600,0
day,"DAYTON,",315.5366,549.6516,348.6501,557.3422,594.0000,387.3600,0
day,OHIO,350.5017,549.6516,369.0101,557.3422,594.0000,387.3600,0
day,"DAYTON,",315.5366,35.1734,348.6443,42.8626,594.0000,387.3600,0
day,OHIO,350.4956,35.1734,369.0007,42.8626,594.0000,387.3600,0
day,AIRPORT,18.0439,548.4369,69.5123,561.8943,594.0000,387.3600,0
day,DIAGRAM,72.5200,548.4369,129.9919,561.8943,594.0000,387.3600,0
day,AIRPORT,18.0439,29.6351,69.5123,43.0925,594.0000,387.3600,0
day,DIAGRAM,72.5200,29.6351,129.9919,43.0925,594.0000,387.3600,0
day,"S-100,",69.9417,185.5232,76.1901,202.9485,594.0000,387.3600,0
day,"D-210,",69.9417,204.5993,76.1901,223.1208,594.0000,387.3600,0
day,"2D-583,",69.9417,224.7716,76.1901,246.5946,594.0000,387.3600,0
day,2D/2D2-870,69.9417,248.2454,76.1901,281.6237,594.0000,387.3600,0
day,PCR,62.9163,185.0981,69.1647,197.2564,594.0000,387.3600,0
day,500,62.9163,198.8647,69.1647,208.5142,594.0000,387.3600,0
day,F/C/X/T,62.9163,210.1224,69.1647,231.9303,594.0000,387.3600,0
day,RWY,55.8909,169.0156,62.1393,182.1016,594.0000,387.3600,0
day,18-36,55.8909,183.5038,62.1393,196.5899,594.0000,387.3600,0
day,"S-100,",48.8653,185.5231,55.1138,202.9485,594.0000,387.3600,0
day,"D-210,",48.8653,204.5992,55.1138,223.1207,594.0000,387.3600,0
day,"2D-583,",48.8653,224.7715,55.1138,246.5945,594.0000,387.3600,0
day,2D/2D2-870,48.8653,248.2452,55.1138,281.6236,594.0000,387.3600,0
day,PCR,41.8400,185.3592,48.0884,197.7150,594.0000,387.3600,0
day,608,41.8400,199.3494,48.0884,209.1555,594.0000,387.3600,0
day,R/C/W/T,41.8400,210.7899,48.0884,235.1288,594.0000,387.3600,0
day,RWYS,34.8144,169.0155,41.0629,185.8210,594.0000,387.3600,0
day,"06L-24R,",34.8144,187.2753,41.0629,209.7349,594.0000,387.3600,0
day,06R-24L,34.8144,211.1892,41.0629,232.1945,594.0000,387.3600,0
day,121.75,71.4898,48.0275,77.7383,65.8909,594.0000,387.3600,0
day,CLNC,64.4643,48.0275,70.7128,61.3704,594.0000,387.3600,0
day,DEL,64.4643,62.6212,70.7128,72.3470,594.0000,387.3600,0
day,121.9,57.4389,48.0275,63.6874,62.3774,594.0000,387.3600,0
day,GND,50.4135,48.0275,56.6620,59.7842,594.0000,387.3600,0
day,CON,50.4135,61.1411,56.6620,72.5992,594.0000,387.3600,0
day,119.9,43.3881,48.0274,49.6365,63.2120,594.0000,387.3600,0
day,257.7,43.3881,66.5864,49.6365,81.7709,594.0000,387.3600,0
day,DAYTON,36.3626,48.0274,42.6111,71.0173,594.0000,387.3600,0
day,TOWER,36.3626,72.3790,42.6111,91.7414,594.0000,387.3600,0
day,125.8,29.3372,48.0274,35.5856,60.4286,594.0000,387.3600,0
day,ATIS,22.3117,48.0274,28.5602,56.5535,594.0000,387.3600,0
day,D,80.5911,50.3331,86.8382,55.0160,594.0000,387.3600,0
day,RAMP,234.7384,339.3026,240.9869,353.2673,594.0000,387.3600,0
day,1,234.7384,354.4992,240.9869,356.9630,594.0000,387.3600,0
day,DE-ICE,227.2446,340.3005,233.4931,355.0805,594.0000,387.3600,0
day,PARKING,278.3069,465.7822,284.5554,491.0524,594.0000,387.3600,0
day,TRANSIENT,270.8131,462.9907,277.0616,490.9565,594.0000,387.3600,0
day,RAMP,214.1064,310.2151,220.3549,324.1798,594.0000,387.3600,0
day,2,214.1064,325.4117,220.3549,327.8755,594.0000,387.3600,0
day,DE-ICE,206.6127,311.8091,212.8611,326.5891,594.0000,387.3600,0
day,STATION,189.8788,334.0666,196.1272,353.7555,594.0000,387.3600,0
day,FIRE,182.3849,340.8316,188.6334,348.4879,594.0000,387.3600,0
day,TERMINAL,272.5897,332.3259,278.8381,357.4042,594.0000,387.3600,0
day,1007,304.2520,430.2076,310.5005,440.8375,594.0000,387.3600,0
day,ELEV,296.7582,430.9783,303.0067,439.7267,594.0000,387.3600,0
day,991,68.0033,381.7907,74.2518,388.8772,594.0000,387.3600,0
day,ELEV,60.5096,380.0234,66.7580,388.7718,594.0000,387.3600,0
day,8502,120.2047,402.2392,137.6122,408.9340,594.0000,387.3600,0
day,X,136.1426,402.6534,142.9247,409.0721,594.0000,387.3600,0
day,150,141.4305,402.7907,155.2963,409.3935,594.0000,387.3600,0
day,1001,193.6458,474.1572,199.8943,484.7871,594.0000,387.3600,0
day,ELEV,186.1521,474.1615,192.4005,482.9098,594.0000,387.3600,0
day,1005,355.5696,306.3655,361.8181,321.6794,594.0000,387.3600,0
day,ELEV,348.0758,306.9658,354.3243,320.3982,594.0000,387.3600,0
day,7285,274.1393,365.8652,287.9861,382.0148,594.0000,387.3600,0
day,X,271.1177,378.9810,278.9216,386.3865,594.0000,387.3600,0
day,150,264.0818,383.3326,275.9142,396.5676,594.0000,387.3600,0
day,996,86.2910,382.9139,92.5395,390.0004,594.0000,387.3600,0
day,ELEV,78.7972,381.7427,85.0457,390.4911,594.0000,387.3600,0
day,998,277.0410,94.4349,283.2895,106.2056,594.0000,387.3600,0
day,ELEV,269.5472,93.2210,275.7957,101.9693,594.0000,387.3600,0
day,10901,188.4133,234.6132,204.2748,253.6773,594.0000,387.3600,0
day,X,185.3918,250.6430,193.1950,258.0492,594.0000,387.3600,0
day,150,178.3549,254.9944,190.1873,268.2294,594.0000,387.3600,0
day,PARKING,163.3902,457.7224,169.6386,478.3070,594.0000,387.3600,0
day,TRANSIENT,155.8963,454.9309,162.1447,482.8967,594.0000,387.3600,0
day,X,180.0869,394.4630,186.7109,400.7115,594.0000,387.3600,0
day,X,173.0261,394.4630,179.6501,400.7114,594.0000,387.3600,0
day,X,187.8622,404.5956,192.5460,410.8440,594.0000,387.3600,0
day,X,180.8013,404.5956,185.4852,410.8440,594.0000,387.3600,0
day,X,173.7404,404.5955,178.4243,410.8439,594.0000,387.3600,0
day,X,252.9131,483.5817,259.1615,486.2043,594.0000,387.3600,0
day,X,252.9131,488.0205,259.1615,490.6432,594.0000,387.3600,0
day,X,181.9106,383.1083,186.5944,389.3568,594.0000,387.3600,0
day,X,174.8496,383.1083,179.5335,389.3568,594.0000,387.3600,0
day,HOLD,283.7845,434.3874,290.0330,450.6454,594.0000,387.3600,0
day,ILS,276.2907,425.2917,282.5392,433.7482,594.0000,387.3600,0
day,CRITICAL,276.2907,435.1576,282.5392,461.1529,594.0000,387.3600,0
day,TWR,246.8065,279.8374,253.0550,293.6122,594.0000,387.3600,0
day,HOLD,76.4005,326.8206,82.6489,343.0786,594.0000,387.3600,0
day,CRITICAL,68.9066,322.7053,75.1551,348.7718,594.0000,387.3600,0
day,ILS,61.4128,331.1421,67.6613,339.6084,594.0000,387.3600,0
day,APCH,86.2253,444.5872,92.4738,460.3087,594.0000,387.3600,0
day,HOLD,86.2253,461.7823,92.4738,478.1522,594.0000,387.3600,0
day,RWY,78.7316,448.3654,84.9800,463.0108,594.0000,387.3600,0
day,24R,78.7316,464.5802,84.9800,475.0448,594.0000,387.3600,1
day,HOLD,211.4402,132.5930,217.6886,148.8510,594.0000,387.3600,0
day,ILS,203.9464,124.0553,210.1948,132.2877,594.0000,387.3600,0
day,CRITICAL,203.9464,133.6597,210.1948,158.9660,594.0000,387.3600,0
day,HOLD,220.0847,508.1667,226.3331,524.4248,594.0000,387.3600,0
day,CRITICAL,212.5909,504.0513,218.8393,530.1178,594.0000,387.3600,0
day,ILS,205.0970,511.8266,211.3455,521.9047,594.0000,387.3600,0
